@relation ionosphere

@attribute a01 real
@attribute a02 real
@attribute a03 real
@attribute a04 real
@attribute a05 real
@attribute a06 real
@attribute a07 real
@attribute a08 real
@attribute a09 real
@attribute a10 real
@attribute a11 real
@attribute a12 real
@attribute a13 real
@attribute a14 real
@attribute a15 real
@attribute a16 real
@attribute a17 real
@attribute a18 real
@attribute a19 real
@attribute a20 real
@attribute a21 real
@attribute a22 real
@attribute a23 real
@attribute a24 real
@attribute a25 real
@attribute a26 real
@attribute a27 real
@attribute a28 real
@attribute a29 real
@attribute a30 real
@attribute a31 real
@attribute a32 real
@attribute a33 real
@attribute a34 real
@attribute class {+1, -1}

@data
-2.8699899137912,0,-3.30250726259543,2.16791329682955,-1.15785826064358,-0.251848718549229,-1.11818967614931,-0.229535837714225,-2.98581988610137,1.69437177380306,0.930911293554508,1.71005644543747,-0.645101756229624,-0.189032531643667,-0.52793467669088,-0.15540671694095,1.00147720567879,-2.00861904455571,-2.17372241345773,1.9755996587843,1.0892433284084,1.9166059315497,-0.601213145121615,0.10899045603407,-2.41702062877767,-1.82920181582134,0.889208418445369,-1.69408711562617,1.0808434203291,2.02643104777686,-2.37005061393092,1.95731486187512,-0.6693837752072,-0.0309622732653558,-1 
0.34843328026858,0,0.721648045294101,-0.240904159968478,0.768476977952875,-0.187913495037363,0.914531092751746,-0.328207480543179,0.964074158867727,-0.410660882944682,0.930911293554508,-0.551090466785247,0.714838861564099,-0.294300548062145,0.904683808070248,-0.299556842384322,0.501914185905294,-0.141462851757145,0.476387525611659,-0.34658069419364,1.00565806264347,-0.62593516000051,0.739823294593721,-0.491991779311244,0.784564918582472,-0.545903331209461,0.356276073209434,-0.4045625208326,0.612965569909112,-0.705476441831888,0.334776138330992,-0.505118754455251,0.560827909889103,-0.87529767545682,+1 
0.34843328026858,0,0.721648045294101,1.21102869936726,0.768476977952875,-2.42503782500288,0.914531092751746,-2.15258481118829,0.964074158867727,-2.44503388509503,0.930911293554508,-2.33760822030321,0.964428758480142,-2.21263915252944,1.00604948122535,-2.34016157361528,1.00147720567879,-2.00861904455571,1.02436356812615,-1.88290035031776,1.0892433284084,-1.22965290136056,1.05741798300798,-1.78960762112936,1.04542561888108,-1.82920181582134,0.889208418445369,-1.69408711562617,1.0808434203291,-1.91639814286041,1.13460971966403,-1.94251982237684,1.24662489222206,-2.16922398519957,-1 
0.34843328026858,0,0.721648045294101,-0.298344458706613,0.768476977952875,-0.627006353996323,0.64285796198812,-1.80218605773158,0.861712654692353,0.888284612817538,0.850458910247939,-1.15127818342128,0.77910741501646,-0.831244328847976,0.821004972255917,-0.667360322505445,0.694431481978237,-1.2462018042793,-0.378876608443317,-1.88290035031776,0.929692357451221,0.197581604103885,0.433059467446153,-1.38230137563549,0.273109671109559,-1.49180471876522,-0.116943638389711,-1.44980462772137,0.0487854993290952,-1.7128298717478,-0.0397318649169641,-1.78902232920468,-0.924998491528937,-2.16922398519957,+1 
-2.8699899137912,0,-3.30250726259543,-2.36923510270715,-1.15785826064358,-0.251848718549229,-3.15091044505036,1.69351313575984,0.964074158867727,-1.15146961668938,-0.846256440189008,-0.313775887432871,-0.645101756229624,-0.189032531643667,-0.52793467669088,-0.15540671694095,1.00147720567879,-2.00861904455571,-2.17372241345773,-1.88290035031776,1.0892433284084,-1.94867187983419,-0.601213145121615,0.10899045603407,1.04542561888108,-1.82920181582134,-2.99075478082611,1.94730049568485,-2.39702657461615,-1.91639814286041,-0.617720447133443,0.00739751974914067,-2.58539244263646,2.10729943866886,-1 
0.34843328026858,0,0.721648045294101,0.0894456150017897,0.768476977952875,0.126003671389867,0.914531092751746,-0.485455195104153,0.92797212729671,0.960041209914536,0.930911293554508,0.655720753305338,0.964428758480142,1.00718205016054,1.00604948122535,1.39048212454467,1.00147720567879,1.67600115443959,1.02436356812615,1.88104711606125,1.0892433284084,1.9166059315497,1.0249419855192,2.0075885331975,0.900418370029134,2.10959221938899,0.576851981088018,1.94730049568485,0.643014366665439,2.02643104777686,0.510044201614075,1.95731486187512,0.336118413373,2.10729943866886,+1 
-2.8699899137912,0,-3.30250726259543,-2.36923510270715,0.768476977952875,1.92134038790442,0.914531092751746,-2.15258481118829,-2.98581988610137,1.69437177380306,0.930911293554508,-2.33760822030321,-2.25463227093939,-2.21263915252944,-0.52793467669088,-0.15540671694095,1.00147720567879,2.02320136938619,-2.17372241345773,-1.88290035031776,1.0892433284084,-1.94867187983419,1.05741798300798,-1.78960762112936,1.04542561888108,2.10959221938899,0.889208418445369,-1.69408711562617,1.0808434203291,-1.91639814286041,-2.37005061393092,1.95731486187512,1.24662489222206,-2.16922398519957,-1 
0.34843328026858,0,0.721648045294101,-0.423615126017821,0.768476977952875,-0.605122339694334,0.914531092751746,-0.68445230287925,0.964074158867727,-0.530848526250788,0.930911293554508,-0.819936353883744,0.964428758480142,-0.718428259733594,1.00604948122535,-0.635506596695134,1.00147720567879,-0.770971132087965,1.02436356812615,-0.844230732867578,1.0892433284084,-0.702486987054967,1.05741798300798,-1.02373214278241,1.04542561888108,-0.798084619313802,0.866316635569667,-0.778041441186715,1.0808434203291,-1.43971009371236,1.13460971966403,-1.46987935781892,1.24662489222206,-1.83644631497125,+1 
0.34843328026858,0,0.721648045294101,-2.36923510270715,0.768476977952875,1.92134038790442,0.914531092751746,-2.15258481118829,0.964074158867727,-2.44503388509503,0.930911293554508,-2.33760822030321,0.964428758480142,-0.226266893467965,1.00604948122535,-2.34016157361528,1.00147720567879,2.02320136938619,1.02436356812615,-1.60476037716164,1.0892433284084,1.9166059315497,1.05741798300798,-1.78960762112936,-0.685797504948295,0.140195201783826,0.889208418445369,1.94730049568485,1.0808434203291,-1.50518077242289,1.13460971966403,1.95731486187512,1.24662489222206,2.10729943866886,-1 
0.34843328026858,0,0.484383848340934,-0.432757480042887,0.641492959024597,-0.492138238049809,0.753946152008563,-0.545877393850709,0.733143603528609,-0.727925629670926,0.725861680435181,-0.957536714195598,0.727328818358246,-0.825719882772958,0.731711754423613,-0.940258051652636,0.68843607758913,-0.670699758393229,0.628488494895789,-0.860822282906717,0.605713239911673,-0.927330197343168,0.495971346136109,-0.841922390913236,0.375390333265399,-0.806809048101793,0.0512139666667144,-0.86802012906221,0.214488615238261,-1.12495403942379,0.207188978886468,-1.11140655364248,0.138961121494529,-1.27299297125946,+1 
0.34843328026858,0,0.143236082114599,-0.159530403422787,-0.362532230684261,-0.753138249734892,0.874262894319816,-0.411706266971423,0.958327063032297,-0.587185837268391,0.930911293554508,-0.535405766205502,0.30395791176899,1.83457408924211,0.756408899366065,-2.34016157361528,0.714183908871,-0.35281087785598,0.71670769669778,-0.498798519552716,-0.978449236134888,1.7761030831059,0.260163758649925,0.212577967124106,0.448032455541279,-0.261404238046219,0.755815283654415,-0.625467300272783,0.451540234093729,-0.376743058062506,0.891666665339229,-1.69593327529159,-1.11362954483735,-2.16922398519957,-1 
0.34843328026858,0,0.721648045294101,-0.461341514959969,0.235151803795061,0.349820417463528,0.577973515044799,-1.35236567234626,0.964074158867727,-0.959132132748678,0.930911293554508,-1.32291940357201,0.641911033942599,-0.442529733042028,0.650732730727216,0.164397698979038,1.00147720567879,0.800289760531404,1.02436356812615,0.559337230443388,1.02937066063258,-0.0525791758488801,0.934662693215104,-1.62515105568547,1.04542561888108,0.431725042299919,0.889208418445369,-0.0842660665416823,1.0808434203291,-0.164382277854782,1.13460971966403,1.04810740358862,1.24662489222206,-1.26597947284432,+1 
0.34843328026858,0,0.0407810879757311,-2.36923510270715,0.768476977952875,1.92134038790442,0.914531092751746,-1.5241516371467,0.586721031281604,-1.21244306204495,0.930911293554508,-2.33760822030321,0.964428758480142,-1.99763094906033,1.00604948122535,1.44805041501804,-0.333893797323265,1.43822454552736,1.02436356812615,1.55185918778471,1.0892433284084,1.63188956796316,1.05741798300798,-1.78960762112936,1.04542561888108,1.82121341410107,0.889208418445369,-0.0294449760533949,1.01097301213065,-0.659621338344777,1.13460971966403,1.28006957060792,1.24662489222206,0.711698784523636,-1 
0.34843328026858,0,0.721648045294101,-0.0908379766538013,0.768476977952875,-0.278122574846254,0.914531092751746,-0.286458087329057,0.964074158867727,-0.520500012103542,0.89250669882831,-0.44038683817724,0.964428758480142,-0.321457348914432,0.964033655140027,-0.328373758943857,0.880937169866427,-0.268182967367339,0.93136322778169,-0.230053993918758,1.08249410557355,-0.291395365425234,0.971417959014456,-0.14855437313315,0.863110511710611,-0.270443770357027,0.677110230157193,-0.199461363625507,0.831201912091926,-0.310720383265285,0.850329196704476,-0.384555365191602,0.937515213905695,-0.474993700365615,+1 
-2.8699899137912,0,0.721648045294101,2.16791329682955,0.768476977952875,-2.42503782500288,-1.11818967614931,-0.229535837714225,-1.01087286361682,-0.375331055645987,-2.62342417393252,-2.33760822030321,-0.645101756229624,-0.189032531643667,-0.52793467669088,-0.15540671694095,-2.23928192356864,2.02320136938619,1.02436356812615,1.9755996587843,-2.19505002188353,1.9166059315497,-2.25984427325121,2.0075885331975,1.04542561888108,-1.82920181582134,0.889208418445369,1.94730049568485,-2.39702657461615,2.02643104777686,1.13460971966403,1.95731486187512,-0.6693837752072,-0.0309622732653558,-1 
0.34843328026858,0,0.545410163585079,-0.00204598247486796,0.656576163942807,-0.202300006922086,0.806898528038435,-0.126748870082036,0.837322058964669,-0.347990281268965,0.787156195571995,-0.185303010942262,0.847995321046038,0.05515607929862,0.884067060987854,-0.0197115927929075,0.821598870209906,0.263755258946086,0.764423139543011,0.324914062390392,0.776956295195895,0.212965409793193,0.676612862300702,0.379009074568253,0.62569057250865,0.362717370803034,0.376083285341716,0.368431241296504,0.496335199628623,0.35664288554198,0.625119723667665,0.217091630721368,0.580965160983784,0.213804544899754,+1 
0.34843328026858,0,0.721648045294101,-0.0448312918824991,0.762158598370279,-0.146209996084517,0.864627797875225,-0.0921724495389724,0.208558175416263,-2.44503388509503,0.771605977901739,-0.088179297287814,0.778721127692929,0.896430059799463,0.731113500602026,0.1534520771471,0.627639436324448,0.313487763752059,1.02436356812615,0.837400033599328,0.528450238846056,0.300359341108583,0.396254442712958,0.422562914458382,0.256784237051848,0.462979372969313,-0.102762372896374,0.418263630757295,0.0980147491075451,0.359324009391613,0.0543332184367243,0.29358688805297,1.24662489222206,2.10729943866886,-1 
0.34843328026858,0,0.721648045294101,0.0476584782420566,0.768476977952875,0.199001093475645,0.914531092751746,0.275860663004494,0.826835090275276,0.291382316804434,0.695845317412253,0.476308016996382,0.569675304442425,0.824430136228348,0.692426420139379,0.987678871619625,0.449802779106995,1.23207756776251,0.346673158198617,1.26175786460037,0.232157714249469,1.28144415519404,0.0714115362687774,1.41598537235338,-0.0905337460508019,1.55977596001398,-0.513165480299315,1.44453410819114,-0.322546680031208,1.44845171672135,-0.418445460565234,1.42475343739367,-0.535454769353895,1.49669742420893,+1 
0.34843328026858,0,-3.30250726259543,-2.36923510270715,0.768476977952875,1.92134038790442,0.914531092751746,-0.505974127651122,-1.01087286361682,-0.375331055645987,-2.62342417393252,1.71005644543747,0.964428758480142,1.83457408924211,-0.253090735117029,-2.34016157361528,-2.23928192356864,-2.00861904455571,-0.434763160971495,-1.88290035031776,1.0892433284084,-1.94867187983419,-2.25984427325121,2.0075885331975,-2.41702062877767,-1.82920181582134,0.889208418445369,-1.69408711562617,-2.39702657461615,-1.91639814286041,1.13460971966403,1.95731486187512,-0.6693837752072,-0.0309622732653558,-1 
0.34843328026858,0,0.539192843634389,0.0987694549628376,0.508961094609161,0.115159457748663,0.914531092751746,0.0896518309030005,0.0790411496817256,1.03525421073671,0.401439710640302,0.42935510687379,-0.382973616603991,0.675836702056705,0.355946995100453,0.851459406305981,0.208576873321463,1.00754548891009,-0.0687582108091284,0.296515502323401,0.0682222116696473,1.0365208266757,-0.0824928461103672,1.16890181859133,-0.255484685289265,1.2534362539255,-0.689432208442218,1.15721041872064,-0.438377140212859,1.16099975457794,-0.496336536479382,1.08104150749712,-0.436837803241311,1.41747482778176,+1 
0.34843328026858,0,-2.5839138492656,-2.36923510270715,0.768476977952875,1.54879057938507,0.914531092751746,-2.15258481118829,0.964074158867727,-0.859496638539001,0.930911293554508,1.63236152217858,0.964428758480142,-0.951507270327218,1.00604948122535,-2.34016157361528,1.00147720567879,0.286272975957951,1.02436356812615,-1.88290035031776,1.0892433284084,-0.0816074122123732,-1.99920697777692,2.0075885331975,0.244734924109995,1.82824416145392,0.889208418445369,1.94730049568485,1.0808434203291,-1.91639814286041,1.13460971966403,-1.94251982237684,1.24662489222206,-2.16922398519957,-1 
0.34843328026858,0,0.702030288168139,-0.231897920395397,0.764489464008981,-0.534558889407784,0.887353616071539,-0.603184253260236,0.951710990506974,-0.910204357860503,0.801853372730053,-0.923556569326705,0.846144360954121,-0.957294785262951,0.849767175216847,-1.11224195397004,0.757156374924821,-1.04227232774212,0.823411835473326,-1.05476978586423,0.744655270095773,-1.17250476891925,0.638198965373221,-1.11778869152508,0.496316268464881,-1.20842818190201,0.21500661312396,-1.20566779532102,0.402832664814521,-1.43050358755222,0.34171536579151,-1.55795712416275,0.273196688734623,-1.81095823536499,+1 
-2.8699899137912,0,-1.29042960865067,-0.100660902938798,-1.15785826064358,-0.251848718549229,-1.11818967614931,-0.229535837714225,0.964074158867727,1.69437177380306,0.930911293554508,1.71005644543747,-0.645101756229624,-0.189032531643667,-0.52793467669088,-0.15540671694095,-1.22654469567882,-2.00861904455571,-2.17372241345773,-1.88290035031776,-0.552903346737563,-0.0160329741422455,-0.601213145121615,0.10899045603407,-2.41702062877767,-1.82920181582134,-2.99075478082611,-1.69408711562617,-2.39702657461615,2.02643104777686,1.13460971966403,0.00739751974914067,-0.6693837752072,-0.0309622732653558,-1 
